panel_id,column_id,row_index,stack_index,era,label,note,span,existing_polity_link,category,entity_id,entity_type
kazakhstan,steppe,1,0,Early Ancient (Bronze Age),Begazy–Dandybai culture,c.1400–900 BCE,1,begazy_dandybai_culture,linked,,unresolved_link
kazakhstan,steppe,1,1,Early Ancient (Bronze Age),Tasmola culture,c.700–300 BCE,1,tasmola_culture,linked,,unresolved_link
kazakhstan,zhetysu,1,0,Early Ancient (Bronze Age),Karasuk culture,c.1500–800 BCE,1,karasuk_culture,linked,,unresolved_link
kazakhstan,zhetysu,1,1,Early Ancient (Bronze Age),Pazyryk culture (Altai),c.600–200 BCE,1,pazyryk_culture,linked,,unresolved_link
kazakhstan,ural,2,0,Saka / Scythian,Royal Scythians (Pontic),c.700–200 BCE,1,royal_scythians,linked,,unresolved_link
kazakhstan,ural,2,1,Saka / Scythian,Early Sarmatians,c.500 BCE–,1,early_sarmatians,linked,,unresolved_link
kazakhstan,caspian,2,0,Saka / Scythian,Saka · Massagetae (Caspian steppe),c.700–200 BCE,1,saka_massagetae,linked,saka,existing_polity
kazakhstan,aral,2,0,Saka / Scythian,Massagetae (near Aral Sea),c.700–200 BCE,1,massagetae,linked,,unresolved_link
kazakhstan,aral,2,1,Saka / Scythian,Dahae,c.500–200 BCE,1,dahae,linked,dahae,existing_polity
kazakhstan,steppe,2,0,Saka / Scythian,Saka of the central steppe,c.700–200 BCE,1,saka_of_the_central_steppe,linked,,unresolved_link
kazakhstan,zhetysu,2,0,Saka / Scythian,Saka Tigrakhauda (Pointed-hat Saka),c.700–200 BCE,1,saka_tigrakhauda,linked,,unresolved_link
kazakhstan,zhetysu,2,1,Saka / Scythian,Pazyryk / Wusun (Zhetysu),c.500–100 BCE,1,pazyryk,linked,,unresolved_link
kazakhstan,ural,3,0,Ancient,Sarmatians (Roxolani · Alans),c.300 BCE–350 CE,1,sarmatians,linked,,unresolved_link
kazakhstan,caspian,3,0,Ancient,Alans (Caspian Sarmatians),c.100–370 CE,1,alans,linked,,unresolved_link
kazakhstan,aral,3,0,Ancient,Kangju Kingdom,c.250 BCE–350 CE,1,kangju_kingdom,linked,kangju,existing_polity
kazakhstan,aral,3,1,Ancient,Yuezhi (before westward migration),c.300–170 BCE,1,yuezhi,linked,yuezhi,existing_polity
kazakhstan,steppe,3,0,Ancient,Xiongnu Confederation (western fringe),209 BCE–93 CE,1,xiongnu,linked,xiongnu,existing_polity
kazakhstan,zhetysu,3,0,Ancient,Xiongnu Confederation,209 BCE–93 CE,1,xiongnu,linked,xiongnu,existing_polity
kazakhstan,zhetysu,3,1,Ancient,Wusun confederation (Zhetysu),c.160 BCE–5th c.,1,wusun_confederation,linked,,unresolved_link
kazakhstan,ural,4,0,,Hunnic Empire,350–453,1,hunnic_empire,linked,hunnic_empire,existing_polity
kazakhstan,ural,4,1,,Onogur nomads (proto-Bulgar groups),c.400–650,1,onogur_nomads,linked,,unresolved_link
kazakhstan,caspian,4,0,,Hunnic Empire,350–453,1,hunnic_empire,linked,hunnic_empire,existing_polity
kazakhstan,caspian,4,1,,Alans (remnants),400s–,1,alans,linked,,unresolved_link
kazakhstan,aral,4,0,,Yueban Kingdom (remnant Xiongnu),c.350–490,1,xiongnu,linked,xiongnu,existing_polity
kazakhstan,aral,4,1,,Hephthalites (eastern branch),c.450–560,1,hephthalites,linked,hephthalites,existing_polity
kazakhstan,steppe,4,0,,Rouran Khaganate (suzerainty),330–555,1,rouran_khaganate,linked,rouran_khaganate,existing_polity
kazakhstan,zhetysu,4,0,,Rouran Khaganate,330–555,1,rouran_khaganate,linked,rouran_khaganate,existing_polity
kazakhstan,zhetysu,4,1,,Hephthalites (eastern wing),c.450–560,1,hephthalites,linked,hephthalites,existing_polity
kazakhstan,ural,5,0,Medieval — Türkic,Göktürk Khaganate (Western wing),552–659,2,goktürk_khaganate,linked,goktürk_khaganate,existing_polity
kazakhstan,aral,5,0,Medieval — Türkic,Göktürk Khaganate (Western wing),552–659,1,goktürk_khaganate,linked,goktürk_khaganate,existing_polity
kazakhstan,aral,5,1,Medieval — Türkic,Turgesh Khaganate,699–766,1,turgesh_khaganate,linked,turgesh_khaganate,existing_polity
kazakhstan,steppe,5,0,Medieval — Türkic,Göktürk Khaganate,552–744,1,goktürk_khaganate,linked,goktürk_khaganate,existing_polity
kazakhstan,zhetysu,5,0,Medieval — Türkic,Göktürk Khaganate,552–744,1,goktürk_khaganate,linked,goktürk_khaganate,existing_polity
kazakhstan,zhetysu,5,1,Medieval — Türkic,Western Turkic (Nushibi wing),603–659,1,western_turkic,linked,,unresolved_link
kazakhstan,ural,6,0,,Khazar Khaganate,650–969,2,khazar_khaganate,linked,khazar_khaganate,existing_polity
kazakhstan,aral,6,0,,Oghuz Yabgu State (Syr Darya),c.750–1055,1,oghuz_yabgu_state,linked,,unresolved_link
kazakhstan,aral,6,1,,Kangars / Pecheneg confederation,c.750–900,1,kangars,linked,,unresolved_link
kazakhstan,steppe,6,0,,Kimek–Kipchak confederation,c.750–1220,1,kimek_kipchak_confederation,linked,,unresolved_link
kazakhstan,zhetysu,6,0,,Uyghur Khaganate (suzerainty),744–840,1,uyghur_khaganate,linked,uyghur_khaganate,existing_polity
kazakhstan,zhetysu,6,1,,Karluk Khaganate (Zhetysu),766–940,1,karluk_khaganate,linked,,unresolved_link
kazakhstan,ural,7,0,,Pechenegs (origin here → move west),c.860–900,1,pechenegs,linked,pechenegs,existing_polity
kazakhstan,ural,7,1,,Cuman–Kipchak (Desht-i-Kipchak),c.1050–1220,1,cuman_kipchak,linked,,unresolved_link
kazakhstan,caspian,7,0,,Oghuz (moving west toward Pontic),c.900–1050,1,oghuz,linked,,unresolved_link
kazakhstan,caspian,7,1,,Cuman–Kipchak,c.1050–1220,1,cuman_kipchak,linked,,unresolved_link
kazakhstan,aral,7,0,,Oghuz Yabgu State (declining),–1055,1,,polity,oghuz_yabgu_state,polity
kazakhstan,aral,7,1,,Cuman–Kipchak,c.1050–1220,1,cuman_kipchak,linked,,unresolved_link
kazakhstan,steppe,7,0,,Kimek–Kipchak confederation,c.750–1220,1,kimek_kipchak_confederation,linked,,unresolved_link
kazakhstan,zhetysu,7,0,,Kara-Khanid Khanate (Zhetysu),840–1212,1,kara_khanid_khanate,linked,kara_khanid_khanate,existing_polity
kazakhstan,zhetysu,7,1,,Qara Khitai (Western Liao),1124–1218,1,qara_khitai,linked,qara_khitai,existing_polity
kazakhstan,ural,8,0,Mongol Era,Mongol Empire,1220–1242,2,mongol_empire,linked,mongol_empire,existing_polity
kazakhstan,ural,8,1,Mongol Era,Golden Horde (Blue Horde — Ural),1242–1502,2,golden_horde,linked,golden_horde,existing_polity
kazakhstan,aral,8,0,Mongol Era,Mongol Empire,1220–1260,2,mongol_empire,linked,mongol_empire,existing_polity
kazakhstan,aral,8,1,Mongol Era,Golden Horde (White Horde — Aral),1242–1502,2,golden_horde,linked,golden_horde,existing_polity
kazakhstan,zhetysu,8,0,Mongol Era,Mongol Empire,1220–1260,1,mongol_empire,linked,mongol_empire,existing_polity
kazakhstan,zhetysu,8,1,Mongol Era,Chagatai Khanate / Moghulistan,1226–1462,1,chagatai_khanate,linked,chagatai_khanate,existing_polity
kazakhstan,zhetysu,8,2,Mongol Era,Timurid Empire (southeastern),1370–1507,1,timurid_empire,linked,timurid_empire,existing_polity
kazakhstan,ural,9,0,Early Modern,Nogai Horde,c.1440–1634,2,nogai_horde,linked,,unresolved_link
kazakhstan,aral,9,0,Early Modern,Uzbek / Shaybanid Khanate (transitional),1428–1510,1,uzbek,linked,,unresolved_link
kazakhstan,aral,9,1,Early Modern,Kazakh Khanate (Small Zhuz),1465–1731,1,kazakh_khanate,linked,kazakh_khanate,existing_polity
kazakhstan,steppe,9,0,Early Modern,Kazakh Khanate (Middle Zhuz),1465–1731,1,kazakh_khanate,linked,kazakh_khanate,existing_polity
kazakhstan,zhetysu,9,0,Early Modern,Kazakh Khanate (Great Zhuz),1465–1731,1,kazakh_khanate,linked,kazakh_khanate,existing_polity
kazakhstan,zhetysu,9,1,Early Modern,Dzungar Khanate pressure,1634–1755,1,dzungar_khanate,linked,dzungar_khanate,existing_polity
kazakhstan,ural,10,0,,Russian Empire (Small Zhuz protectorate),1731–1920,1,russian_empire,linked,russian_empire,existing_polity
kazakhstan,ural,10,1,,Bukei Khanate (Inner Horde),1801–1845,1,bukei_khanate,linked,,unresolved_link
kazakhstan,caspian,10,0,,Russian Empire (Zakaspi Oblast),1881–1920,1,russian_empire,linked,russian_empire,existing_polity
kazakhstan,aral,10,0,,Russian Empire (Syr-Darya Oblast · Russian Turkestan),1865–1920,1,russian_empire,linked,russian_empire,existing_polity
kazakhstan,steppe,10,0,,Russian Empire (Akmolinsk / Turgai Oblast),1824–1920,1,russian_empire,linked,russian_empire,existing_polity
kazakhstan,zhetysu,10,0,,Qing Empire (Great Zhuz suzerainty),1757–1860,1,,regime,qing_empire,regime
kazakhstan,zhetysu,10,1,,Russian Empire (Semirechye Oblast),1847–1920,1,russian_empire,linked,russian_empire,existing_polity
kazakhstan,ural,11,0,Soviet & Modern,Alash Autonomy,1917–1920,2,alash_autonomy,linked,,unresolved_link
kazakhstan,aral,11,0,Soviet & Modern,Alash Autonomy / Turkestan Autonomy,1917–1920,1,alash_autonomy,linked,,unresolved_link
kazakhstan,aral,11,1,Soviet & Modern,Turkestan ASSR,1918–1924,1,turkestan_assr,linked,turkestan_assr,existing_polity
kazakhstan,steppe,11,0,Soviet & Modern,Alash Autonomy,1917–1920,1,alash_autonomy,linked,,unresolved_link
kazakhstan,steppe,11,1,Soviet & Modern,Kyrgyz-Kazakh ASSR,1920–1925,1,kyrgyz_kazakh_assr,linked,,unresolved_link
kazakhstan,zhetysu,11,0,Soviet & Modern,Turkestan ASSR (Semirechye),1918–1924,1,turkestan_assr,linked,turkestan_assr,existing_polity
kazakhstan,zhetysu,11,1,Soviet & Modern,Kyrgyz-Kazakh ASSR,1924–1936,1,kyrgyz_kazakh_assr,linked,,unresolved_link
kazakhstan,ural,12,0,,Kazakh Soviet Socialist Republic,1936–1991,5,kazakh_soviet_socialist_republic,linked,,unresolved_link
kazakhstan,ural,12,1,,Republic of Kazakhstan,1991–,5,republic_of_kazakhstan,linked,,unresolved_link
turkmenistan,margiana,0,0,Ancient,BMAC (Bactria–Margiana Archaeological Complex),c.2300–1700 BCE,1,bmac_culture,linked,,unresolved_link
turkmenistan,margiana,0,1,Ancient,Saka / Massagetae,c.900–100 BCE,1,saka,linked,saka,existing_polity
turkmenistan,parthia,0,0,Ancient,Dahae / Parni (proto-Parthian nomads),c.1000–247 BCE,1,dahae,linked,dahae,existing_polity
turkmenistan,parthia,0,1,Ancient,Media (suzerainty),c.678–550 BCE,1,,unclassified,media,unclassified
turkmenistan,margiana,1,0,,Achaemenid Empire (Margiana Satrapy),550–330 BCE,1,achaemenid_empire,linked,achaemenid_empire,existing_polity
turkmenistan,margiana,1,1,,Alexander the Great · Seleucid,330–250 BCE,1,macedonian_empire,linked,macedonian_empire,existing_polity
turkmenistan,margiana,1,2,,Greco-Bactrian Kingdom,250–130 BCE,1,greco_bactrian_kingdom,linked,greco_bactrian_kingdom,existing_polity
turkmenistan,margiana,1,3,,Yuezhi (Da Yuezhi),c.130–50 BCE,1,yuezhi,linked,yuezhi,existing_polity
turkmenistan,margiana,1,4,,Kushan Empire,c.50 BCE–375 CE,1,kushan_empire,linked,kushan_empire,existing_polity
turkmenistan,margiana,1,5,,Kushano-Sasanian Kingdom,c.230–365,1,kushano_sasanian_kingdom,linked,kushano_sasanian_kingdom,existing_polity
turkmenistan,margiana,1,6,,Sassanid Empire,224–651,1,sassanid_empire,linked,sassanid_empire,existing_polity
turkmenistan,margiana,1,7,,Kidarites / Xionites,c.350–470,1,kidarites,linked,kidarites,existing_polity
turkmenistan,margiana,1,8,,Hephthalites,c.450–560,1,hephthalites,linked,hephthalites,existing_polity
turkmenistan,margiana,1,9,,Sassanid (restored),560–651,1,sassanid_empire,linked,sassanid_empire,existing_polity
turkmenistan,parthia,1,0,,Achaemenid Empire (Parthia Satrapy),550–330 BCE,1,achaemenid_empire,linked,achaemenid_empire,existing_polity
turkmenistan,parthia,1,1,,Alexander the Great · Seleucid,330–247 BCE,1,macedonian_empire,linked,macedonian_empire,existing_polity
turkmenistan,parthia,1,2,,Parthian Empire (Arsacid dynasty — from Nisa),247 BCE–224 CE,1,parthian_empire,linked,parthian_empire,existing_polity
turkmenistan,parthia,1,3,,Sassanid Empire,224–651,1,sassanid_empire,linked,sassanid_empire,existing_polity
turkmenistan,parthia,1,4,,Kidarites / Xionites,c.350–470,1,kidarites,linked,kidarites,existing_polity
turkmenistan,parthia,1,5,,Hephthalites,c.450–560,1,hephthalites,linked,hephthalites,existing_polity
turkmenistan,parthia,1,6,,Sassanid (restored),560–651,1,sassanid_empire,linked,sassanid_empire,existing_polity
turkmenistan,margiana,2,0,Medieval,Rashidun Caliphate,651–661,2,rashidun_caliphate,linked,rashidun_caliphate,existing_polity
turkmenistan,margiana,2,1,Medieval,Umayyad Caliphate,661–750,2,umayyad_caliphate,linked,umayyad_caliphate,existing_polity
turkmenistan,margiana,3,0,,Abbasid Caliphate,750–821,2,abbasid_caliphate,linked,abbasid_caliphate,existing_polity
turkmenistan,margiana,3,1,,Tahirid dynasty,821–873,2,tahirid_dynasty,linked,tahirid_dynasty,existing_polity
turkmenistan,margiana,3,2,,Saffarid dynasty,873–900,2,saffarid_dynasty,linked,saffarid_dynasty,existing_polity
turkmenistan,margiana,3,3,,Samanid dynasty,900–999,2,samanid_empire,linked,samanid_empire,existing_polity
turkmenistan,margiana,3,4,,Ghaznavid dynasty,999–1040,2,ghaznavid_empire,linked,ghaznavid_empire,existing_polity
turkmenistan,margiana,3,5,,Kara-Khanid (eastern fringe),c.1000–1130,2,kara_khanid_khanate,linked,kara_khanid_khanate,existing_polity
turkmenistan,margiana,3,6,,Seljuk Empire (capital at Merv under Sultan Sanjar),1040–1194,2,seljuk_empire,linked,seljuk_empire,existing_polity
turkmenistan,margiana,4,0,,Ghorid dynasty,1194–1215,2,ghorid_dynasty,linked,ghorid_dynasty,existing_polity
turkmenistan,margiana,4,1,,Khwarazmian Empire (Anushteginid),1194–1231,2,khwarazmian_empire,linked,khwarazmian_empire,existing_polity
turkmenistan,margiana,4,2,,Mongol Empire,1220–1256,2,mongol_empire,linked,mongol_empire,existing_polity
turkmenistan,margiana,4,3,,Il-Khanate,1256–1335,2,ilkhanate,linked,ilkhanate,existing_polity
turkmenistan,margiana,5,0,,Togha Temür · Sarbadars,1337–1381,1,togha_temur,linked,,unresolved_link
turkmenistan,margiana,5,1,,Timurid Empire,1370–1507,1,timurid_empire,linked,timurid_empire,existing_polity
turkmenistan,margiana,5,2,,Kara Koyunlu (Black Sheep — western fringe),c.1380–1468,1,kara_koyunlu,linked,kara_koyunlu,existing_polity
turkmenistan,margiana,5,3,,Timurid fragmentation,1450s–1507,1,timurid_empire,linked,timurid_empire,existing_polity
turkmenistan,margiana,5,4,,Aq Qoyunlu (White Sheep — western fringe),1468–1502,1,aq_qoyunlu,linked,aq_qoyunlu,existing_polity
turkmenistan,parthia,5,0,,Kart dynasty · Western Chagatai (contested),1337–1381,1,kart_dynasty,linked,,unresolved_link
turkmenistan,parthia,5,1,,Timurid Empire,1370–1507,1,timurid_empire,linked,timurid_empire,existing_polity
turkmenistan,parthia,5,2,,Kara Koyunlu (Black Sheep),c.1380–1468,1,kara_koyunlu,linked,kara_koyunlu,existing_polity
turkmenistan,parthia,5,3,,Timurid fragmentation,1450s–1507,1,timurid_empire,linked,timurid_empire,existing_polity
turkmenistan,parthia,5,4,,Aq Qoyunlu (White Sheep),1468–1502,1,aq_qoyunlu,linked,aq_qoyunlu,existing_polity
turkmenistan,margiana,6,0,Early Modern,Safavid dynasty (Merv contested with Khorasan),"1510–1510, 1598–1750",1,safavid_empire,linked,safavid_empire,existing_polity
turkmenistan,margiana,6,1,Early Modern,Khanate of Bukhara (Merv region),1500s–1785,1,khanate_of_bukhara,linked,khanate_of_bukhara,existing_polity
turkmenistan,margiana,6,2,Early Modern,Afsharid dynasty (Nadir Shah — reunited Merv),1736–1747,1,afsharid_dynasty,linked,afsharid_dynasty,existing_polity
turkmenistan,margiana,6,3,Early Modern,Khanate of Khiva / Bukhara (contested),1747–1884,1,khanate_of_khiva,linked,khanate_of_khiva,existing_polity
turkmenistan,parthia,6,0,Early Modern,Safavid dynasty,1502–1736,1,safavid_empire,linked,safavid_empire,existing_polity
turkmenistan,parthia,6,1,Early Modern,Turkmen Tekke (semi-independent),18th–19th c.,1,turkmen_tekke,linked,,unresolved_link
turkmenistan,parthia,6,2,Early Modern,Afsharid dynasty,1736–1796,1,afsharid_dynasty,linked,afsharid_dynasty,existing_polity
turkmenistan,parthia,6,3,Early Modern,Qajar dynasty (Iran),1796–1881,1,qajar_dynasty,linked,qajar_dynasty,existing_polity
turkmenistan,margiana,7,0,,Russian Empire (Transcaspia Oblast — conquest of Merv),1884,1,russian_empire,linked,russian_empire,existing_polity
turkmenistan,margiana,7,1,,Transcaspia Oblast,1884–1917,1,transcaspia_oblast,linked,,unresolved_link
turkmenistan,parthia,7,0,,Russian Empire — Battle of Geok-Tepe (Tekke defeated),1881,1,russian_empire,linked,russian_empire,existing_polity
turkmenistan,parthia,7,1,,Transcaspia Oblast,1881–1917,1,transcaspia_oblast,linked,,unresolved_link
turkmenistan,margiana,8,0,Contemporary,Tashkent Soviet (Bolshevik),1917–1919,1,tashkent_soviet,linked,,unresolved_link
turkmenistan,margiana,8,1,Contemporary,Transcaspian Provisional Government (anti-Bolshevik · British-backed),1918–1919,1,transcaspian_provisional_government,linked,,unresolved_link
turkmenistan,parthia,8,0,Contemporary,Transcaspian Provisional Government,1918–1919,1,transcaspian_provisional_government,linked,,unresolved_link
turkmenistan,margiana,9,0,,Turkestan ASSR,1918–1924,2,turkestan_assr,linked,turkestan_assr,existing_polity
turkmenistan,margiana,10,0,,Turkmen Soviet Socialist Republic,1924–1991,2,turkmen_soviet_socialist_republic,linked,,unresolved_link
turkmenistan,margiana,10,1,,Republic of Turkmenistan,1991–,2,republic_of_turkmenistan,linked,,unresolved_link
uzbekistan,khorezm,0,0,Prehistoric,Kelteminar culture,c.6000–3000 BCE,1,kelteminar_culture,linked,,unresolved_link
uzbekistan,khorezm,0,1,Prehistoric,Primitive nomads,c.3000–2000 BCE,1,primitive_nomads,linked,,unresolved_link
uzbekistan,khorezm,0,2,Prehistoric,Afanasievo culture,c.3300–2500 BCE,1,afanasievo_culture,linked,,unresolved_link
uzbekistan,khorezm,0,3,Prehistoric,Indo-European influx (Avestan peoples),c.2000 BCE,1,indo_european_influx,linked,,unresolved_link
uzbekistan,transoxiana,0,0,Prehistoric,BMAC (Bactria–Margiana Archaeological Complex),c.2300–1700 BCE,1,bmac_culture,linked,,unresolved_link
uzbekistan,transoxiana,0,1,Prehistoric,Andronovo culture,c.2000–900 BCE,1,andronovo_culture,linked,,unresolved_link
uzbekistan,transoxiana,0,2,Prehistoric,Indo-European migrations (West & East Iranian),c.1500–800 BCE,1,,event,indo_european_migrations,event
uzbekistan,fergana,0,0,Prehistoric,BMAC (Bactria–Margiana Archaeological Complex),c.2300–1700 BCE,1,bmac_culture,linked,,unresolved_link
uzbekistan,fergana,0,1,Prehistoric,Andronovo culture,c.2000–900 BCE,1,andronovo_culture,linked,,unresolved_link
uzbekistan,fergana,0,2,Prehistoric,Indo-European migrations (East Iranian · Tocharian),c.1500–800 BCE,1,indo_european_migrations,linked,,unresolved_link
uzbekistan,khorezm,1,0,Ancient,Achaemenid Empire (Chorasmia Satrapy),550–330 BCE,1,achaemenid_empire,linked,achaemenid_empire,existing_polity
uzbekistan,khorezm,1,1,Ancient,Alexander the Great · Seleucid,330–250 BCE,1,macedonian_empire,linked,macedonian_empire,existing_polity
uzbekistan,khorezm,1,2,Ancient,Scythians / Saka,c.700–100 BCE,1,scythians,linked,,unresolved_link
uzbekistan,khorezm,1,3,Ancient,Kangju (Kang kingdom),c.250 BCE–350 CE,1,kangju,linked,kangju,existing_polity
uzbekistan,khorezm,1,4,Ancient,Parthia (suzerainty),247 BCE–224 CE,1,,unclassified,parthia,unclassified
